"message_datetime";"route";"run";"vehicle";"latitude";"longitude";"position";"cnt";"month";"day"
"2017-09-05 14:42:20";"512";"36";"4418";"43.678600";"-79.440102";"0101000020E6100000DE3994A12ADC53C06688635DDCD64540";"2";"9";"2"
"2017-09-13 14:01:20";"512";"6";"4181";"43.677650";"-79.444351";"0101000020E6100000793C2D3F70DC53C03411363CBDD64540";"2";"9";"3"
"2017-09-13 14:01:20";"512";"4";"4181";"43.677418";"-79.445419";"0101000020E61000001781B1BE81DC53C062DC0DA2B5D64540";"2";"9";"3"
"2017-09-15 14:06:00";"501";"8";"4200";"43.664715";"-79.322914";"0101000020E6100000EA5A7B9FAAD453C09014916115D54540";"2";"9";"5"
"2017-09-14 14:38:20";"512";"8";"4027";"43.687965";"-79.392151";"0101000020E6100000FF05820019D953C075E5B33C0FD84540";"2";"9";"4"
"2017-09-08 14:01:20";"501";"11";"4229";"43.651615";"-79.390701";"0101000020E6100000EE60C43E01D953C0A14ACD1E68D34540";"2";"9";"5"
"2017-09-12 14:29:20";"512";"12";"4170";"43.678082";"-79.442299";"0101000020E61000006D0377A04EDC53C0CE001764CBD64540";"2";"9";"2"
"2017-09-29 14:57:20";"512";"2";"4414";"43.676182";"-79.451050";"0101000020E610000017B7D100DEDC53C06A12BC218DD64540";"2";"9";"5"
"2017-09-14 14:38:20";"512";"10";"4027";"43.687965";"-79.392151";"0101000020E6100000FF05820019D953C075E5B33C0FD84540";"2";"9";"4"
"2017-09-12 14:35:20";"512";"15";"4090";"43.674450";"-79.458832";"0101000020E6100000EE96E4805DDD53C0C364AA6054D64540";"2";"9";"2"
"2017-09-06 15:48:20";"512";"6";"4066";"43.688332";"-79.391380";"0101000020E6100000BE13B35E0CD953C0286552431BD84540";"2";"9";"3"
"2017-09-11 15:50:40";"504";"39";"4183";"43.653667";"-79.361580";"0101000020E6100000D0B8702024D753C0BABC395CABD34540";"2";"9";"1"
"2017-09-11 15:50:40";"504";"7";"4183";"43.653450";"-79.362000";"0101000020E6100000BA490C022BD753C01DC9E53FA4D34540";"2";"9";"1"
"2017-09-14 15:09:00";"512";"7";"4020";"43.682884";"-79.419418";"0101000020E6100000A35698BED7DA53C0187B2FBE68D74540";"2";"9";"4"
"2017-09-14 15:09:00";"512";"14";"4020";"43.682884";"-79.419418";"0101000020E6100000A35698BED7DA53C0187B2FBE68D74540";"2";"9";"4"
"2017-09-06 15:48:20";"512";"5";"4066";"43.688049";"-79.391853";"0101000020E6100000BAF59A1E14D953C0D38558FD11D84540";"2";"9";"3"
"2017-09-08 15:07:40";"501";"18";"4216";"43.664349";"-79.323647";"0101000020E6100000B41CE8A1B6D453C0AE10566309D54540";"2";"9";"5"
"2017-09-06 15:15:20";"512";"2";"4413";"43.687901";"-79.395515";"0101000020E6100000F584251E50D953C05EF1D4230DD84540";"2";"9";"3"
"2017-09-06 15:15:20";"512";"13";"4413";"43.688068";"-79.394684";"0101000020E61000004910AE8042D953C04AB6BA9C12D84540";"2";"9";"3"
"2017-09-27 15:09:40";"501";"11";"4204";"43.659565";"-79.346748";"0101000020E610000005FD851E31D653C00A4B3CA06CD44540";"2";"9";"3"
"2017-09-06 15:21:40";"506";"24";"4189";"43.650166";"-79.439384";"0101000020E6100000AF9811DE1EDC53C04E7CB5A338D34540";"2";"9";"3"
"2017-09-27 15:09:40";"501";"21";"4204";"43.659351";"-79.347649";"0101000020E61000002D5F97E13FD653C0DECA129D65D44540";"2";"9";"3"
"2017-09-21 15:49:20";"512";"9";"4147";"43.683033";"-79.418800";"0101000020E610000026E4839ECDDA53C05D8B16A06DD74540";"2";"9";"4"
"2017-09-21 15:49:20";"512";"15";"4147";"43.683083";"-79.418533";"0101000020E6100000FED2A23EC9DA53C00FBA84436FD74540";"2";"9";"4"
"2017-09-01 15:40:40";"504";"27";"4104";"43.654915";"-79.359467";"0101000020E6100000703FE08101D753C076543541D4D34540";"2";"9";"5"
"2017-09-01 15:40:40";"504";"23";"4104";"43.655315";"-79.358765";"0101000020E6100000C47C7901F6D653C004CAA65CE1D34540";"2";"9";"5"
"2017-09-05 15:58:40";"512";"36";"4135";"43.684418";"-79.415604";"0101000020E61000008E05854199DA53C099654F029BD74540";"2";"9";"2"
"2017-09-08 16:00:40";"504";"19";"4176";"43.637852";"-79.444069";"0101000020E6100000B70A62A06BDC53C017D86322A5D14540";"2";"9";"5"
"2017-09-28 16:23:00";"514";"55";"4443";"43.642185";"-79.411018";"0101000020E61000004F04711E4EDA53C0AA7D3A1E33D24540";"2";"9";"4"
"2017-09-25 16:15:20";"512";"2";"4197";"43.678066";"-79.442413";"0101000020E6100000D1949D7E50DC53C0C843DFDDCAD64540";"2";"9";"1"
"2017-09-28 16:23:00";"514";"58";"4443";"43.642334";"-79.410301";"0101000020E61000000821205F42DA53C0EF8D210038D24540";"2";"9";"4"
"2017-09-08 16:00:40";"504";"26";"4176";"43.637867";"-79.444115";"0101000020E61000006F2A52616CDC53C04C1938A0A5D14540";"2";"9";"5"
"2017-09-25 16:15:20";"512";"6";"4197";"43.678066";"-79.442413";"0101000020E6100000D1949D7E50DC53C0C843DFDDCAD64540";"2";"9";"1"
"2017-09-11 16:40:40";"512";"4";"4065";"43.687901";"-79.392815";"0101000020E6100000359886E123D953C05EF1D4230DD84540";"2";"9";"1"
"2017-09-11 16:40:40";"512";"3";"4065";"43.687901";"-79.392815";"0101000020E6100000359886E123D953C05EF1D4230DD84540";"2";"9";"1"
"2017-09-07 16:17:00";"512";"15";"4435";"43.675518";"-79.453918";"0101000020E6100000354415FE0CDD53C0FEEDB25F77D64540";"2";"9";"4"
"2017-09-07 16:17:00";"512";"5";"4435";"43.675850";"-79.452469";"0101000020E61000000B5D8940F5DC53C03480B74082D64540";"2";"9";"4"
"2017-09-29 16:36:40";"512";"38";"4087";"43.679718";"-79.435135";"0101000020E610000014967840D9DB53C05340DAFF00D74540";"2";"9";"5"
"2017-09-29 16:36:40";"512";"9";"4087";"43.679901";"-79.434303";"0101000020E61000008063CF9ECBDB53C044C2F7FE06D74540";"2";"9";"5"
"2017-09-07 16:20:20";"501";"40";"8408";"43.598385";"-79.516602";"0101000020E610000016C3D50110E153C05FB532E197CC4540";"2";"9";"4"
"2017-09-20 16:51:00";"502";"3";"8176";"43.681465";"-79.285019";"0101000020E610000046EF54C03DD253C0302FC03E3AD74540";"2";"9";"3"
"2017-09-01 16:14:40";"501";"49";"8426";"43.598351";"-79.516632";"0101000020E61000004B04AA7F10E153C0B343FCC396CC4540";"2";"9";"5"
"2017-09-11 16:38:00";"512";"10";"4127";"43.675251";"-79.455231";"0101000020E61000000648348122DD53C0B0CBF09F6ED64540";"2";"9";"1"
"2017-09-11 16:38:00";"512";"36";"4127";"43.675217";"-79.455414";"0101000020E6100000FF08C38025DD53C0045ABA826DD64540";"2";"9";"1"
"2017-09-15 16:36:00";"512";"38";"4406";"43.684399";"-79.415115";"0101000020E61000000F45813E91DA53C02235ED629AD74540";"2";"9";"5"
"2017-09-15 16:36:00";"512";"11";"4406";"43.684650";"-79.415367";"0101000020E61000009C35785F95DA53C06B9A779CA2D74540";"2";"9";"5"
"2017-09-25 16:43:20";"502";"3";"7813";"43.681465";"-79.285004";"0101000020E6100000ABCE6A813DD253C0302FC03E3AD74540";"2";"9";"1"
"2017-09-18 17:13:20";"509";"4";"4415";"43.636368";"-79.407417";"0101000020E610000067B5C01E13DA53C0471CB28174D14540";"2";"9";"1"
"2017-09-14 17:37:00";"512";"13";"4099";"43.684616";"-79.415466";"0101000020E610000065A6B4FE96DA53C0BF28417FA1D74540";"2";"9";"4"
"2017-09-08 17:09:00";"501";"11";"4208";"43.650982";"-79.385696";"0101000020E6100000AC8C463EAFD853C07024D06053D34540";"2";"9";"5"
"2017-09-25 17:21:20";"510";"3";"4407";"43.667252";"-79.403770";"0101000020E6100000C746205ED7D953C06518778368D54540";"2";"9";"1"
"2017-09-08 17:47:20";"512";"4";"4104";"43.681633";"-79.425964";"0101000020E61000007E5182FE42DB53C0EB6F09C03FD74540";"2";"9";"5"
"2017-09-08 17:33:20";"504";"25";"4155";"43.637451";"-79.434669";"0101000020E610000071E5EC9DD1DB53C0B8E68EFE97D14540";"2";"9";"5"
"2017-09-15 17:22:00";"511";"2";"1506";"43.666534";"-79.411369";"0101000020E6100000A565A4DE53DA53C006D671FC50D54540";"2";"9";"5"
"2017-09-07 17:00:40";"512";"2";"4132";"43.672234";"-79.471298";"0101000020E6100000E52A16BF29DE53C030A182C30BD64540";"2";"9";"4"
"2017-09-19 17:38:00";"512";"14";"4126";"43.675415";"-79.454498";"0101000020E61000003C86C77E16DD53C02A1DACFF73D64540";"2";"9";"2"
"2017-09-19 17:38:00";"512";"11";"4126";"43.675415";"-79.454498";"0101000020E61000003C86C77E16DD53C02A1DACFF73D64540";"2";"9";"2"
"2017-09-19 17:46:00";"512";"21";"4096";"43.672100";"-79.471703";"0101000020E6100000359BC76130DE53C020D26F5F07D64540";"2";"9";"2"
"2017-09-19 17:46:00";"512";"20";"4096";"43.672085";"-79.471703";"0101000020E6100000359BC76130DE53C0EB909BE106D64540";"2";"9";"2"
"2017-09-26 17:05:40";"512";"2";"4411";"43.675598";"-79.453667";"0101000020E6100000901150E108DD53C01B9FC9FE79D64540";"2";"9";"2"
"2017-09-26 17:05:40";"512";"14";"4411";"43.675468";"-79.454201";"0101000020E6100000DF3312A111DD53C04DBF44BC75D64540";"2";"9";"2"
"2017-09-26 17:55:20";"510";"7";"4431";"43.667332";"-79.403503";"0101000020E6100000A0353FFED2D953C082C98D226BD54540";"2";"9";"2"
"2017-09-08 17:47:20";"512";"2";"4104";"43.681618";"-79.426018";"0101000020E6100000786000E143DB53C0B62E35423FD74540";"2";"9";"5"
"2017-09-11 17:54:20";"501";"20";"4193";"43.638634";"-79.447166";"0101000020E61000008578245E9EDC53C08D0E48C2BED14540";"2";"9";"1"
"2017-09-11 17:54:20";"501";"15";"4193";"43.638584";"-79.446800";"0101000020E610000094F6065F98DC53C0DBDFD91EBDD14540";"2";"9";"1"
"2017-09-08 17:09:00";"501";"3";"4208";"43.651001";"-79.385597";"0101000020E6100000E31B0A9FADD853C0E754320054D34540";"2";"9";"5"
"2017-09-07 17:00:40";"512";"14";"4132";"43.672184";"-79.471283";"0101000020E61000004A0A2C8029DE53C07E7214200AD64540";"2";"9";"4"
"2017-09-08 17:33:20";"504";"9";"4155";"43.637665";"-79.433502";"0101000020E61000000A302C7FBEDB53C0E466B8019FD14540";"2";"9";"5"
"2017-09-18 17:13:20";"509";"5";"4415";"43.636383";"-79.407349";"0101000020E6100000BB438A0112DA53C07D5D86FF74D14540";"2";"9";"1"
"2017-09-11 18:19:40";"501";"72";"8088";"43.635818";"-79.472931";"0101000020E6100000EF90628044DE53C0A41AF67B62D14540";"2";"9";"1"
"2017-09-25 18:52:40";"501";"4";"4212";"43.641350";"-79.428284";"0101000020E61000009B594B0169DB53C012A5BDC117D24540";"2";"9";"1"
"2017-09-25 18:52:40";"501";"22";"4212";"43.641350";"-79.428284";"0101000020E61000009B594B0169DB53C012A5BDC117D24540";"2";"9";"1"
"2017-09-05 18:23:40";"501";"40";"8098";"43.598099";"-79.517181";"0101000020E61000003447567E19E153C099620E828ECC4540";"2";"9";"2"
"2017-09-26 18:19:20";"504";"18";"4222";"43.656834";"-79.453369";"0101000020E61000004B0169FF03DD53C05073F22213D44540";"2";"9";"2"
"2017-09-26 18:19:20";"504";"36";"4222";"43.656834";"-79.453369";"0101000020E61000004B0169FF03DD53C05073F22213D44540";"2";"9";"2"
"2017-09-15 18:36:00";"501";"52";"1408";"43.638935";"-79.445633";"0101000020E61000002D41464085DC53C087A2409FC8D14540";"2";"9";"5"
"2017-09-12 18:17:40";"501";"15";"4237";"43.638832";"-79.445770";"0101000020E61000006DE2E47E87DC53C0B3D1393FC5D14540";"2";"9";"2"
"2017-09-26 18:46:40";"512";"8";"4131";"43.671818";"-79.471848";"0101000020E6100000B62BF4C132DE53C09C6ED921FED54540";"2";"9";"2"
"2017-09-26 18:46:40";"512";"36";"4131";"43.671818";"-79.471848";"0101000020E6100000B62BF4C132DE53C09C6ED921FED54540";"2";"9";"2"
"2017-09-20 18:06:20";"512";"14";"4406";"43.676384";"-79.450249";"0101000020E6100000A1832EE1D0DC53C0D2C43BC093D64540";"2";"9";"3"
"2017-09-20 18:06:20";"512";"37";"4406";"43.676350";"-79.450386";"0101000020E6100000E124CD1FD3DC53C0265305A392D64540";"2";"9";"3"
"2017-09-20 18:30:20";"509";"2";"4410";"43.636066";"-79.416687";"0101000020E6100000C66AF3FFAADA53C07C0C569C6AD14540";"2";"9";"3"
"2017-09-20 18:30:20";"509";"1";"4410";"43.636066";"-79.416687";"0101000020E6100000C66AF3FFAADA53C07C0C569C6AD14540";"2";"9";"3"
"2017-09-08 18:45:40";"512";"37";"4001";"43.682117";"-79.423950";"0101000020E6100000E9482EFF21DB53C0D7851F9C4FD74540";"2";"9";"5"
"2017-09-05 18:08:20";"509";"7";"4415";"43.636551";"-79.414719";"0101000020E6100000E9818FC18ADA53C0389ECF807AD14540";"2";"9";"2"
"2017-09-08 18:45:40";"512";"13";"4001";"43.681915";"-79.424919";"0101000020E6100000BD1C76DF31DB53C06FD39FFD48D74540";"2";"9";"5"
"2017-09-25 18:37:20";"511";"12";"1677";"43.666599";"-79.411201";"0101000020E610000048C5FF1D51DA53C0ED45B41D53D54540";"2";"9";"1"
"2017-09-11 18:48:00";"512";"14";"4418";"43.684185";"-79.413368";"0101000020E6100000A14D0E9F74DA53C0F6B4C35F93D74540";"2";"9";"1"
"2017-09-11 18:48:00";"512";"11";"4418";"43.684250";"-79.413132";"0101000020E6100000973B33C170DA53C0DD24068195D74540";"2";"9";"1"
"2017-09-25 18:15:40";"512";"11";"4419";"43.684650";"-79.415398";"0101000020E6100000B9347EE195DA53C06B9A779CA2D74540";"2";"9";"1"
"2017-09-25 18:56:00";"501";"58";"1547";"43.639099";"-79.446053";"0101000020E610000018D2E1218CDC53C002F4FBFECDD14540";"2";"9";"1"
"2017-09-12 18:53:20";"510";"25";"4427";"43.667267";"-79.403816";"0101000020E61000008066101FD8D953C09B594B0169D54540";"2";"9";"2"
"2017-09-20 18:05:00";"509";"7";"4433";"43.636417";"-79.415298";"0101000020E61000000806103E94DA53C029CFBC1C76D14540";"2";"9";"3"
"2017-09-27 18:49:20";"509";"2";"4436";"43.636501";"-79.415100";"0101000020E6100000742497FF90DA53C0876F61DD78D14540";"2";"9";"3"
"2017-09-27 18:49:20";"509";"5";"4436";"43.636501";"-79.415100";"0101000020E6100000742497FF90DA53C0876F61DD78D14540";"2";"9";"3"
"2017-09-14 18:05:40";"512";"24";"4437";"43.671799";"-79.470863";"0101000020E61000005F79909E22DE53C0253E7782FDD54540";"2";"9";"4"
"2017-09-14 18:05:40";"512";"15";"4437";"43.671600";"-79.471703";"0101000020E6100000359BC76130DE53C02EFF21FDF6D54540";"2";"9";"4"
"2017-09-29 18:14:00";"504";"14";"4208";"43.636734";"-79.438301";"0101000020E61000007633A31F0DDC53C02920ED7F80D14540";"2";"9";"5"
"2017-09-29 18:14:00";"504";"15";"4208";"43.636883";"-79.437614";"0101000020E6100000649126DE01DC53C06E30D46185D14540";"2";"9";"5"
"2017-09-25 19:16:40";"506";"6";"4147";"43.650150";"-79.439400";"0101000020E610000032772D211FDC53C048BF7D1D38D34540";"2";"9";"1"
"2017-09-19 19:36:20";"512";"21";"4417";"43.685318";"-79.407982";"0101000020E6100000D4D688601CDA53C019AE0E80B8D74540";"2";"9";"2"
"2017-09-12 19:03:20";"512";"20";"4126";"43.672035";"-79.469963";"0101000020E610000020D5B0DF13DE53C039622D3E05D64540";"2";"9";"2"
"2017-09-12 19:03:20";"512";"24";"4126";"43.671700";"-79.530220";"0101000020E6100000D9EBDD1FEFE153C0925CFE43FAD54540";"2";"9";"2"
"2017-09-07 19:00:00";"512";"15";"4010";"43.684151";"-79.413254";"0101000020E61000003CBCE7C072DA53C04A438D4292D74540";"2";"9";"4"
"2017-09-07 19:00:00";"512";"24";"4010";"43.683899";"-79.414749";"0101000020E61000001EC3633F8BDA53C030629F008AD74540";"2";"9";"4"
"2017-09-28 19:21:00";"501";"80";"7691";"43.664932";"-79.322632";"0101000020E61000002829B000A6D453C02D08E57D1CD54540";"2";"9";"4"
"2017-09-11 19:14:40";"512";"3";"4047";"43.683735";"-79.415604";"0101000020E61000008E05854199DA53C0B610E4A084D74540";"2";"9";"1"
"2017-09-11 19:14:40";"512";"11";"4047";"43.684082";"-79.415215";"0101000020E6100000C173EFE192DA53C021E4BCFF8FD74540";"2";"9";"1"
"2017-09-08 19:08:20";"512";"11";"4029";"43.672150";"-79.471733";"0101000020E61000006ADC9BDF30DE53C0D200DE0209D64540";"2";"9";"5"
"2017-09-08 19:08:20";"512";"13";"4029";"43.672150";"-79.471733";"0101000020E61000006ADC9BDF30DE53C0D200DE0209D64540";"2";"9";"5"
"2017-09-18 19:15:40";"506";"15";"4178";"43.680916";"-79.310516";"0101000020E6100000A038807EDFD353C05DA9674128D74540";"2";"9";"1"
"2017-09-06 19:20:20";"512";"12";"4435";"43.671932";"-79.471817";"0101000020E6100000992CEE3F32DE53C0649126DE01D64540";"2";"9";"3"
"2017-09-06 19:20:20";"512";"13";"4435";"43.671932";"-79.471817";"0101000020E6100000992CEE3F32DE53C0649126DE01D64540";"2";"9";"3"
"2017-09-18 19:15:40";"506";"17";"4178";"43.680698";"-79.310982";"0101000020E610000042E90B21E7D353C0EF39B01C21D74540";"2";"9";"1"
"2017-09-06 19:48:00";"506";"10";"4079";"43.650166";"-79.439453";"0101000020E610000043C879FF1FDC53C04E7CB5A338D34540";"2";"9";"3"
"2017-09-19 19:36:20";"512";"20";"4417";"43.684868";"-79.410004";"0101000020E6100000ABCE6A813DDA53C0D9092FC1A9D74540";"2";"9";"2"
"2017-09-07 20:09:00";"512";"37";"4164";"43.680119";"-79.433464";"0101000020E610000093FFC9DFBDDB53C0B131AF230ED74540";"2";"9";"4"
"2017-09-07 20:09:00";"512";"9";"4164";"43.680134";"-79.433403";"0101000020E610000040BFEFDFBCDB53C0E77283A10ED74540";"2";"9";"4"
"2017-09-20 20:01:00";"501";"85";"7639";"43.665100";"-79.322182";"0101000020E6100000085740A19ED453C0E9482EFF21D54540";"2";"9";"3"
"2017-09-21 20:22:20";"504";"34";"4073";"43.656700";"-79.452568";"0101000020E6100000D5CDC5DFF6DC53C040A4DFBE0ED44540";"2";"9";"4"
"2017-09-21 20:22:20";"504";"15";"4073";"43.657150";"-79.452667";"0101000020E61000009F3E027FF8DC53C08048BF7D1DD44540";"2";"9";"4"
"2017-09-01 20:54:40";"509";"93";"4020";"43.636250";"-79.415848";"0101000020E6100000D906EE409DDA53C03D0AD7A370D14540";"2";"9";"5"
"2017-09-15 21:38:00";"512";"21";"4042";"43.674198";"-79.460014";"0101000020E6100000F06C8FDE70DD53C0A983BC1E4CD64540";"2";"9";"5"
